timestamp,temperature_c,relative_humidity_percent,cloud_cover_percent,shortwave_radiation_w_m2,wind_speed_kmh,precipitation_mm
2017-07-02 11:00:00,18.0,56,7,719.0,15.3,0.0
2017-07-02 12:00:00,18.9,54,6,829.0,14.5,0.0
2017-07-02 13:00:00,20.9,45,10,866.0,15.0,0.0
2017-07-02 14:00:00,21.3,45,85,802.0,16.3,0.0
2017-07-02 15:00:00,21.5,44,70,786.0,14.4,0.0
2017-07-02 16:00:00,21.6,43,91,638.0,13.4,0.0
2017-07-02 17:00:00,21.8,42,41,539.0,12.0,0.0
2017-07-02 18:00:00,21.5,42,68,356.0,12.0,0.0
2017-07-02 19:00:00,20.7,48,63,259.0,9.4,0.0
2017-07-02 20:00:00,20.1,54,27,161.0,3.0,0.0
2017-07-02 21:00:00,17.4,69,1,51.0,4.3,0.0
2017-07-02 22:00:00,14.9,79,4,1.0,9.1,0.0
2017-07-02 23:00:00,14.7,76,84,0.0,7.7,0.0
2017-07-03 00:00:00,15.2,77,43,0.0,11.6,0.0
2017-07-03 01:00:00,15.4,79,100,0.0,10.8,0.0
2017-07-03 02:00:00,14.4,84,29,0.0,9.0,0.0
2017-07-03 03:00:00,13.5,87,53,0.0,9.2,0.0
2017-07-03 04:00:00,13.5,85,100,0.0,10.6,0.0
2017-07-03 05:00:00,14.0,81,89,0.0,10.7,0.0
2017-07-03 06:00:00,14.2,81,87,14.0,14.0,0.0
2017-07-03 07:00:00,14.9,79,94,82.0,15.6,0.0
2017-07-03 08:00:00,15.5,79,91,135.0,15.7,0.0
2017-07-03 09:00:00,17.0,75,100,318.0,19.9,0.0
2017-07-03 10:00:00,18.1,70,100,300.0,20.3,0.0
2017-07-03 11:00:00,19.6,65,100,407.0,21.3,0.0
2017-07-03 12:00:00,19.6,66,100,335.0,20.6,0.1
2017-07-03 13:00:00,19.3,70,100,271.0,19.5,0.1
2017-07-03 14:00:00,20.7,63,98,311.0,16.8,0.0
2017-07-03 15:00:00,20.6,66,86,289.0,20.0,0.0
2017-07-03 16:00:00,21.5,61,43,482.0,20.5,0.0
2017-07-03 17:00:00,21.7,52,62,502.0,21.7,0.0
2017-07-03 18:00:00,21.3,51,68,259.0,19.6,0.0
2017-07-03 19:00:00,21.2,55,37,248.0,16.4,0.0
2017-07-03 20:00:00,20.1,61,27,144.0,11.4,0.0
2017-07-03 21:00:00,18.6,65,34,41.0,9.5,0.0
2017-07-03 22:00:00,17.5,70,24,1.0,9.8,0.0
2017-07-03 23:00:00,16.3,76,32,0.0,11.0,0.0
2017-07-04 00:00:00,15.5,80,43,0.0,10.1,0.0
2017-07-04 01:00:00,15.1,88,67,0.0,6.6,0.0
2017-07-04 02:00:00,14.1,93,39,0.0,7.5,0.0
2017-07-04 03:00:00,13.6,96,38,0.0,7.0,0.0
2017-07-04 04:00:00,13.3,97,36,0.0,5.5,0.0
2017-07-04 05:00:00,13.2,98,36,0.0,5.0,0.0
2017-07-04 06:00:00,13.8,96,72,31.0,5.4,0.0
2017-07-04 07:00:00,15.0,91,82,134.0,4.5,0.0
2017-07-04 08:00:00,16.6,85,81,255.0,5.0,0.0
2017-07-04 09:00:00,18.6,77,84,385.0,8.1,0.0
2017-07-04 10:00:00,19.8,70,79,407.0,10.1,0.0
2017-07-04 11:00:00,20.6,65,86,445.0,10.6,0.0
2017-07-04 12:00:00,21.3,61,81,426.0,8.6,0.0
2017-07-04 13:00:00,21.5,59,100,399.0,9.8,0.0
2017-07-04 14:00:00,21.7,60,100,352.0,11.7,0.0
2017-07-04 15:00:00,22.1,57,100,442.0,12.9,0.1
2017-07-04 16:00:00,22.0,57,100,302.0,12.3,0.0
2017-07-04 17:00:00,22.0,57,100,216.0,11.6,0.0
2017-07-04 18:00:00,22.1,57,98,239.0,11.2,0.0
2017-07-04 19:00:00,21.8,59,72,212.0,12.0,0.0
2017-07-04 20:00:00,21.0,65,51,135.0,9.3,0.0
2017-07-04 21:00:00,19.3,73,43,34.0,6.0,0.0
2017-07-04 22:00:00,17.8,78,71,1.0,10.8,0.0
2017-07-04 23:00:00,16.9,82,72,0.0,8.7,0.0
2017-07-05 00:00:00,16.5,85,51,0.0,6.5,0.0
2017-07-05 01:00:00,15.7,89,49,0.0,7.5,0.0
2017-07-05 02:00:00,15.2,87,31,0.0,7.0,0.0
2017-07-05 03:00:00,14.0,90,25,0.0,7.1,0.0
2017-07-05 04:00:00,13.0,92,16,0.0,8.0,0.0
2017-07-05 05:00:00,12.4,94,80,0.0,8.0,0.0
2017-07-05 06:00:00,14.4,87,67,36.0,6.7,0.0
2017-07-05 07:00:00,16.2,78,77,139.0,4.5,0.0
2017-07-05 08:00:00,17.9,71,53,273.0,5.0,0.0
2017-07-05 09:00:00,19.4,66,75,427.0,4.3,0.0
2017-07-05 10:00:00,20.7,62,75,576.0,2.3,0.0
2017-07-05 11:00:00,21.8,59,32,702.0,3.1,0.0
2017-07-05 12:00:00,22.8,56,10,729.0,4.7,0.0
2017-07-05 13:00:00,24.1,51,0,839.0,4.0,0.0
2017-07-05 14:00:00,24.9,50,0,847.0,4.0,0.0
2017-07-05 15:00:00,25.4,49,1,808.0,4.4,0.0
2017-07-05 16:00:00,25.8,49,0,725.0,4.7,0.0
2017-07-05 17:00:00,26.1,48,3,607.0,4.0,0.0
2017-07-05 18:00:00,26.0,48,16,457.0,4.9,0.0
2017-07-05 19:00:00,24.9,54,5,298.0,11.4,0.0
2017-07-05 20:00:00,22.6,64,1,167.0,15.0,0.0
2017-07-05 21:00:00,20.9,67,0,50.0,9.7,0.0
2017-07-05 22:00:00,19.1,72,1,1.0,8.0,0.0
2017-07-05 23:00:00,17.8,77,4,0.0,9.4,0.0
2017-07-06 00:00:00,17.0,81,10,0.0,10.7,0.0
2017-07-06 01:00:00,17.3,80,43,0.0,14.2,0.0
2017-07-06 02:00:00,17.1,77,27,0.0,13.0,0.0
2017-07-06 03:00:00,16.7,76,21,0.0,11.4,0.0
2017-07-06 04:00:00,16.0,79,57,0.0,9.0,0.0
2017-07-06 05:00:00,15.6,81,78,0.0,7.2,0.6
2017-07-06 06:00:00,16.7,79,70,22.0,13.1,0.0
2017-07-06 07:00:00,18.2,76,87,111.0,12.8,0.4
2017-07-06 08:00:00,19.3,77,39,184.0,14.9,0.4
2017-07-06 09:00:00,20.8,75,42,346.0,16.0,0.0
2017-07-06 10:00:00,21.7,74,74,495.0,15.5,0.2
2017-07-06 11:00:00,21.6,78,85,479.0,12.0,1.4
2017-07-06 12:00:00,21.7,77,82,377.0,13.0,0.2
2017-07-06 13:00:00,28.1,49,91,579.0,11.8,0.0
2017-07-06 14:00:00,26.0,60,69,783.0,17.9,0.4
2017-07-06 15:00:00,25.4,64,5,603.0,11.3,0.0
2017-07-06 16:00:00,26.2,62,20,704.0,6.8,0.0
2017-07-06 17:00:00,25.7,65,71,591.0,8.4,0.7
2017-07-06 18:00:00,25.4,67,93,338.0,5.5,0.7
2017-07-06 19:00:00,25.1,68,99,178.0,6.8,0.0
2017-07-06 20:00:00,24.3,75,95,100.0,5.4,0.0
2017-07-06 21:00:00,22.5,83,87,36.0,7.3,0.0
2017-07-06 22:00:00,22.2,81,90,1.0,6.7,0.0
2017-07-06 23:00:00,19.8,91,39,0.0,10.1,0.0
2017-07-07 00:00:00,20.4,83,58,0.0,11.2,0.0
2017-07-07 01:00:00,19.3,84,45,0.0,10.1,0.0
2017-07-07 02:00:00,18.5,88,0,0.0,9.4,0.0
2017-07-07 03:00:00,17.9,90,1,0.0,10.5,0.0
2017-07-07 04:00:00,17.3,92,63,0.0,9.4,0.0
2017-07-07 05:00:00,16.7,94,99,0.0,9.0,0.0
2017-07-07 06:00:00,17.1,91,79,32.0,12.1,0.0
2017-07-07 07:00:00,18.1,81,91,134.0,10.1,0.0
2017-07-07 08:00:00,19.3,71,81,264.0,9.9,0.0
2017-07-07 09:00:00,20.7,64,16,430.0,11.1,0.0
2017-07-07 10:00:00,22.2,59,5,586.0,9.5,0.0
2017-07-07 11:00:00,23.3,56,57,709.0,9.2,0.0
2017-07-07 12:00:00,24.1,53,43,787.0,9.4,0.0
2017-07-07 13:00:00,25.5,44,71,832.0,9.3,0.0
2017-07-07 14:00:00,26.2,42,92,841.0,9.1,0.0
2017-07-07 15:00:00,26.8,41,89,783.0,9.3,0.0
2017-07-07 16:00:00,27.2,39,92,708.0,13.2,0.0
2017-07-07 17:00:00,26.7,42,100,496.0,14.1,0.0
2017-07-07 18:00:00,26.2,45,72,274.0,14.0,0.0
2017-07-07 19:00:00,25.4,51,70,187.0,16.8,0.0
2017-07-07 20:00:00,23.2,59,90,120.0,18.8,0.0
2017-07-07 21:00:00,21.4,66,77,42.0,12.9,0.0
2017-07-07 22:00:00,20.0,73,71,1.0,9.9,0.0
2017-07-07 23:00:00,18.9,79,46,0.0,7.9,0.0
2017-07-08 00:00:00,18.0,83,53,0.0,7.6,0.0
2017-07-08 01:00:00,18.0,82,79,0.0,12.3,0.0
2017-07-08 02:00:00,17.5,83,68,0.0,11.2,0.0
2017-07-08 03:00:00,17.4,83,86,0.0,11.2,0.0
2017-07-08 04:00:00,17.3,84,37,0.0,9.2,0.0
2017-07-08 05:00:00,16.6,88,57,0.0,7.6,0.0
2017-07-08 06:00:00,17.6,83,85,26.0,10.2,0.0
2017-07-08 07:00:00,17.9,80,84,72.0,11.3,0.0
2017-07-08 08:00:00,18.5,76,84,177.0,10.0,0.0
2017-07-08 09:00:00,19.6,71,37,340.0,11.2,0.0
2017-07-08 10:00:00,20.4,66,56,483.0,10.4,0.0
2017-07-08 11:00:00,21.2,61,16,634.0,7.3,0.0
2017-07-08 12:00:00,21.9,55,53,771.0,6.7,0.0
2017-07-08 13:00:00,22.3,50,28,817.0,4.4,0.0
2017-07-08 14:00:00,23.5,47,14,843.0,5.6,0.0
2017-07-08 15:00:00,24.2,45,15,770.0,10.4,0.0
2017-07-08 16:00:00,24.5,42,63,625.0,8.5,0.0
2017-07-08 17:00:00,24.5,41,98,418.0,9.5,0.0
2017-07-08 18:00:00,23.8,45,40,265.0,13.7,0.0
2017-07-08 19:00:00,23.5,46,57,218.0,11.2,0.0
2017-07-08 20:00:00,22.3,54,97,153.0,7.2,0.0
2017-07-08 21:00:00,20.7,61,99,34.0,6.5,0.0
2017-07-08 22:00:00,20.4,64,73,0.0,6.8,0.0
2017-07-08 23:00:00,18.6,74,45,0.0,8.4,0.0
2017-07-09 00:00:00,17.6,82,40,0.0,6.6,0.0
2017-07-09 01:00:00,17.0,86,42,0.0,9.6,0.0
2017-07-09 02:00:00,17.1,86,72,0.0,7.8,0.0
2017-07-09 03:00:00,16.3,89,30,0.0,6.6,0.0
2017-07-09 04:00:00,16.2,89,22,0.0,5.4,0.0
2017-07-09 05:00:00,15.6,92,27,0.0,5.8,0.0
2017-07-09 06:00:00,16.6,86,32,29.0,5.1,0.0
2017-07-09 07:00:00,17.9,80,54,118.0,3.4,0.0
2017-07-09 08:00:00,19.5,74,61,197.0,5.9,0.0
2017-07-09 09:00:00,21.0,69,100,266.0,8.6,0.0
2017-07-09 10:00:00,22.1,64,93,347.0,10.6,0.0
2017-07-09 11:00:00,22.9,61,21,443.0,10.4,0.0
2017-07-09 12:00:00,24.0,54,65,631.0,11.5,0.0
2017-07-09 13:00:00,24.5,50,100,442.0,12.6,0.1
2017-07-09 14:00:00,23.7,56,73,333.0,14.5,0.0
2017-07-09 15:00:00,24.3,53,55,391.0,12.4,0.0
2017-07-09 16:00:00,24.7,51,53,459.0,12.8,0.0
2017-07-09 17:00:00,24.8,50,43,524.0,14.0,0.0
2017-07-09 18:00:00,24.5,49,36,345.0,13.0,0.0
2017-07-09 19:00:00,23.7,51,39,212.0,11.9,0.0
2017-07-09 20:00:00,22.9,56,75,110.0,8.2,0.0
2017-07-09 21:00:00,21.0,63,92,39.0,6.7,0.0
2017-07-09 22:00:00,19.9,69,91,0.0,10.6,0.0
2017-07-09 23:00:00,18.6,75,86,0.0,7.9,0.0
2017-07-10 00:00:00,17.6,81,86,0.0,7.1,0.0
2017-07-10 01:00:00,16.2,89,90,0.0,6.9,0.0
2017-07-10 02:00:00,15.8,89,93,0.0,6.4,0.0
2017-07-10 03:00:00,15.4,89,41,0.0,5.9,0.0
2017-07-10 04:00:00,14.6,93,18,0.0,5.4,0.0
2017-07-10 05:00:00,14.6,93,17,0.0,6.0,0.0
2017-07-10 06:00:00,16.1,89,17,30.0,9.1,0.0
2017-07-10 07:00:00,17.6,83,48,129.0,9.3,0.0
2017-07-10 08:00:00,19.0,79,54,261.0,10.0,0.0
2017-07-10 09:00:00,20.5,73,44,405.0,9.2,0.0
2017-07-10 10:00:00,21.5,67,40,496.0,10.8,0.1
2017-07-10 11:00:00,22.2,64,33,576.0,11.9,0.1
2017-07-10 12:00:00,22.4,61,37,513.0,14.0,0.2
2017-07-10 13:00:00,23.1,53,20,649.0,15.1,0.1
2017-07-10 14:00:00,23.0,51,16,607.0,14.8,0.0
2017-07-10 15:00:00,23.3,49,44,644.0,15.8,0.0
2017-07-10 16:00:00,23.6,47,56,487.0,16.2,0.0
2017-07-10 17:00:00,22.8,48,74,385.0,17.4,0.6
2017-07-10 18:00:00,22.0,51,52,211.0,19.5,0.2
2017-07-10 19:00:00,21.2,53,37,186.0,18.7,0.0
2017-07-10 20:00:00,20.3,58,66,122.0,13.8,0.0
2017-07-10 21:00:00,19.0,61,61,43.0,11.2,0.0
2017-07-10 22:00:00,17.7,65,95,0.0,11.5,0.0
2017-07-10 23:00:00,17.1,69,98,0.0,9.4,0.0
2017-07-11 00:00:00,16.4,73,96,0.0,10.8,0.0
2017-07-11 01:00:00,15.7,79,93,0.0,12.3,0.0
2017-07-11 02:00:00,15.0,82,44,0.0,10.8,0.0
2017-07-11 03:00:00,14.5,84,82,0.0,10.8,0.0
2017-07-11 04:00:00,14.4,85,83,0.0,10.8,0.0
2017-07-11 05:00:00,14.0,86,58,0.0,11.6,0.0
2017-07-11 06:00:00,14.4,84,98,21.0,11.2,0.0
2017-07-11 07:00:00,15.4,79,100,95.0,11.5,0.0
2017-07-11 08:00:00,16.4,73,98,133.0,12.3,0.0
2017-07-11 09:00:00,17.2,72,99,144.0,13.5,0.0
2017-07-11 10:00:00,18.0,70,100,191.0,19.1,0.1
2017-07-11 11:00:00,18.1,69,100,189.0,18.2,0.2
2017-07-11 12:00:00,18.4,71,99,274.0,18.6,0.3
2017-07-11 13:00:00,17.6,77,100,136.0,22.2,0.4
2017-07-11 14:00:00,17.3,80,100,158.0,21.0,1.2
2017-07-11 15:00:00,17.3,79,100,128.0,19.7,0.0
2017-07-11 16:00:00,18.1,70,96,248.0,22.1,0.2
2017-07-11 17:00:00,17.2,71,95,176.0,20.1,0.3
2017-07-11 18:00:00,16.7,80,98,183.0,16.9,0.9
2017-07-11 19:00:00,16.2,83,100,115.0,14.2,0.5
2017-07-11 20:00:00,15.3,87,100,13.0,9.4,0.5
2017-07-11 21:00:00,15.0,88,100,4.0,9.7,1.0
2017-07-11 22:00:00,15.2,90,100,0.0,12.8,1.0
2017-07-11 23:00:00,15.4,91,100,0.0,16.1,1.0
2017-07-12 00:00:00,15.9,93,100,0.0,17.3,0.9
2017-07-12 01:00:00,15.4,94,100,0.0,9.1,0.3
2017-07-12 02:00:00,15.1,95,100,0.0,14.2,0.4
2017-07-12 03:00:00,14.9,97,100,0.0,14.0,1.3
2017-07-12 04:00:00,15.4,93,100,0.0,15.1,1.7
2017-07-12 05:00:00,15.0,90,98,0.0,17.8,0.8
2017-07-12 06:00:00,14.9,93,100,11.0,18.8,0.0
2017-07-12 07:00:00,15.1,92,96,40.0,18.7,0.0
2017-07-12 08:00:00,15.2,90,100,65.0,20.2,0.0
2017-07-12 09:00:00,15.9,83,12,178.0,23.8,0.0
2017-07-12 10:00:00,17.6,72,47,507.0,27.4,0.0
2017-07-12 11:00:00,18.3,67,46,519.0,25.1,0.0
2017-07-12 12:00:00,18.8,63,25,629.0,22.7,0.0
2017-07-12 13:00:00,18.2,60,24,735.0,18.9,0.0
2017-07-12 14:00:00,20.0,53,32,853.0,16.9,0.0
2017-07-12 15:00:00,20.2,48,89,627.0,15.6,0.0
2017-07-12 16:00:00,19.6,50,7,488.0,18.5,0.0
2017-07-12 17:00:00,19.6,48,22,449.0,14.5,0.0
2017-07-12 18:00:00,19.2,49,22,404.0,15.6,0.0
2017-07-12 19:00:00,18.4,52,23,296.0,13.9,0.0
2017-07-12 20:00:00,17.4,58,31,163.0,11.2,0.0
2017-07-12 21:00:00,15.8,60,64,42.0,13.2,0.0
2017-07-12 22:00:00,15.3,61,100,0.0,10.5,0.0
2017-07-12 23:00:00,14.0,77,40,0.0,6.6,0.0
2017-07-13 00:00:00,13.1,85,80,0.0,6.8,0.0
2017-07-13 01:00:00,13.4,80,87,0.0,7.9,0.0
2017-07-13 02:00:00,12.3,84,97,0.0,7.2,0.0
2017-07-13 03:00:00,11.2,89,90,0.0,9.2,0.0
2017-07-13 04:00:00,11.3,87,30,0.0,8.0,0.0
2017-07-13 05:00:00,11.7,85,23,0.0,6.4,0.0
2017-07-13 06:00:00,12.4,83,16,24.0,3.9,0.0
2017-07-13 07:00:00,13.6,79,13,121.0,2.6,0.0
2017-07-13 08:00:00,15.2,73,10,258.0,3.9,0.0
2017-07-13 09:00:00,16.8,64,27,391.0,4.6,0.0
2017-07-13 10:00:00,18.1,58,97,514.0,5.4,0.0
2017-07-13 11:00:00,19.0,51,99,601.0,6.4,0.0
2017-07-13 12:00:00,19.4,47,100,516.0,6.1,0.0
2017-07-13 13:00:00,19.5,45,97,553.0,1.4,0.0
2017-07-13 14:00:00,20.1,45,100,466.0,1.0,0.0
2017-07-13 15:00:00,20.3,44,99,370.0,2.4,0.0
2017-07-13 16:00:00,20.5,45,100,444.0,6.3,0.0
2017-07-13 17:00:00,19.8,50,100,183.0,10.0,0.1
2017-07-13 18:00:00,19.3,56,95,136.0,12.7,0.0
2017-07-13 19:00:00,18.8,62,100,80.0,10.6,0.0
2017-07-13 20:00:00,18.3,65,55,78.0,9.8,0.0
2017-07-13 21:00:00,17.0,69,46,30.0,8.4,0.0
2017-07-13 22:00:00,16.3,70,67,0.0,11.5,0.0
2017-07-13 23:00:00,15.9,68,94,0.0,13.1,0.0
2017-07-14 00:00:00,15.2,70,89,0.0,13.0,0.0
2017-07-14 01:00:00,15.4,75,55,0.0,13.3,0.0
2017-07-14 02:00:00,15.0,81,38,0.0,15.0,0.0
2017-07-14 03:00:00,14.5,84,18,0.0,13.7,0.0
2017-07-14 04:00:00,14.0,89,24,0.0,12.7,0.0
2017-07-14 05:00:00,13.7,92,45,0.0,12.7,0.0
2017-07-14 06:00:00,14.6,89,100,20.0,14.1,0.0
2017-07-14 07:00:00,15.8,84,100,54.0,16.6,0.1
2017-07-14 08:00:00,16.3,82,60,134.0,18.0,0.4
2017-07-14 09:00:00,17.4,71,98,329.0,18.7,0.6
2017-07-14 10:00:00,17.4,66,100,354.0,19.9,0.1
2017-07-14 11:00:00,18.0,56,100,410.0,19.4,0.0
2017-07-14 12:00:00,17.9,56,100,331.0,20.4,0.0
2017-07-14 13:00:00,18.5,55,100,434.0,18.3,0.0
2017-07-14 14:00:00,19.0,54,100,330.0,18.4,0.0
2017-07-14 15:00:00,19.0,52,100,330.0,18.8,0.0
2017-07-14 16:00:00,19.1,53,100,303.0,18.4,0.1
2017-07-14 17:00:00,19.3,50,100,257.0,15.9,0.0
2017-07-14 18:00:00,19.0,53,99,203.0,14.6,0.0
2017-07-14 19:00:00,19.0,54,99,137.0,11.3,0.0
2017-07-14 20:00:00,18.2,60,96,104.0,10.9,0.0
2017-07-14 21:00:00,16.6,65,99,32.0,8.8,0.0
2017-07-14 22:00:00,15.8,68,66,0.0,8.2,0.0
2017-07-14 23:00:00,13.8,78,11,0.0,8.4,0.0
2017-07-15 00:00:00,13.0,84,10,0.0,8.0,0.0
2017-07-15 01:00:00,12.9,86,100,0.0,5.2,0.0
2017-07-15 02:00:00,13.6,83,100,0.0,6.6,0.0
2017-07-15 03:00:00,14.1,81,100,0.0,8.4,0.0
2017-07-15 04:00:00,14.3,82,100,0.0,8.2,0.0
2017-07-15 05:00:00,14.3,84,70,0.0,8.2,0.0
2017-07-15 06:00:00,14.4,85,75,15.0,11.0,0.0
2017-07-15 07:00:00,14.9,81,40,77.0,12.1,0.0
2017-07-15 08:00:00,16.0,77,82,236.0,15.0,0.0
2017-07-15 09:00:00,17.3,68,82,383.0,16.3,0.0
2017-07-15 10:00:00,17.9,69,100,366.0,17.3,0.0
2017-07-15 11:00:00,17.4,74,100,185.0,16.5,0.1
2017-07-15 12:00:00,16.8,80,100,97.0,14.2,2.3
2017-07-15 13:00:00,16.6,81,100,91.0,14.3,0.0
2017-07-15 14:00:00,17.1,79,100,73.0,14.1,0.0
2017-07-15 15:00:00,17.7,79,94,79.0,15.0,0.0
2017-07-15 16:00:00,20.1,73,100,267.0,22.4,0.0
2017-07-15 17:00:00,21.1,72,100,209.0,20.3,0.0
2017-07-15 18:00:00,21.7,72,100,162.0,15.5,0.0
2017-07-15 19:00:00,21.8,73,100,97.0,14.8,0.0
2017-07-15 20:00:00,20.7,78,100,33.0,10.6,0.0
2017-07-15 21:00:00,20.1,81,82,14.0,13.0,0.0
2017-07-15 22:00:00,19.1,85,100,0.0,15.1,0.0
2017-07-15 23:00:00,19.2,83,97,0.0,16.0,0.0
2017-07-16 00:00:00,18.6,86,100,0.0,14.6,0.0
2017-07-16 01:00:00,18.2,88,100,0.0,14.4,0.0
2017-07-16 02:00:00,17.9,89,81,0.0,15.1,0.0
2017-07-16 03:00:00,17.7,90,76,0.0,16.5,0.0
2017-07-16 04:00:00,17.5,90,100,0.0,15.7,0.0
2017-07-16 05:00:00,17.6,89,100,0.0,15.6,0.0
2017-07-16 06:00:00,17.6,89,100,11.0,15.4,0.0
2017-07-16 07:00:00,17.8,87,100,44.0,14.0,0.0
2017-07-16 08:00:00,18.4,84,100,101.0,16.9,0.0
2017-07-16 09:00:00,19.8,76,100,217.0,16.3,0.0
2017-07-16 10:00:00,20.5,73,100,255.0,15.1,0.0
2017-07-16 11:00:00,21.4,70,100,345.0,16.3,0.0
2017-07-16 12:00:00,22.2,68,100,406.0,16.6,0.0
2017-07-16 13:00:00,22.5,72,100,374.0,15.5,0.0
2017-07-16 14:00:00,23.0,70,98,334.0,15.7,0.1
2017-07-16 15:00:00,23.3,69,94,372.0,16.3,0.2
2017-07-16 16:00:00,23.3,70,94,359.0,16.3,0.2
2017-07-16 17:00:00,23.2,70,50,308.0,14.9,0.1
2017-07-16 18:00:00,23.2,69,77,278.0,14.8,0.1
2017-07-16 19:00:00,22.8,71,86,208.0,11.9,0.0
2017-07-16 20:00:00,21.7,76,97,96.0,9.0,0.0
2017-07-16 21:00:00,20.8,78,100,17.0,7.8,0.0
2017-07-16 22:00:00,20.0,82,100,0.0,7.1,0.0
2017-07-16 23:00:00,19.7,80,100,0.0,12.3,0.0
2017-07-17 00:00:00,18.7,78,100,0.0,15.2,0.3
2017-07-17 01:00:00,17.7,78,100,0.0,11.2,0.3
2017-07-17 02:00:00,17.0,74,100,0.0,14.9,0.1
2017-07-17 03:00:00,16.0,76,100,0.0,15.1,0.0
2017-07-17 04:00:00,15.6,76,100,0.0,14.4,0.0
2017-07-17 05:00:00,15.2,76,100,0.0,14.1,0.0
2017-07-17 06:00:00,15.0,76,98,7.0,11.9,0.0
2017-07-17 07:00:00,15.0,75,54,65.0,11.4,0.0
2017-07-17 08:00:00,15.9,72,77,225.0,10.6,0.0
2017-07-17 09:00:00,17.2,68,77,390.0,10.8,0.0
2017-07-17 10:00:00,18.8,62,60,586.0,10.0,0.0
2017-07-17 11:00:00,20.2,59,72,724.0,8.7,0.0
2017-07-17 12:00:00,21.2,58,53,812.0,7.5,0.0
2017-07-17 13:00:00,22.3,45,42,882.0,6.7,0.0
2017-07-17 14:00:00,23.3,41,95,836.0,6.8,0.0
2017-07-17 15:00:00,23.8,40,97,814.0,6.9,0.0
2017-07-17 16:00:00,24.0,39,94,728.0,7.2,0.0
2017-07-17 17:00:00,24.0,39,96,594.0,7.3,0.0
2017-07-17 18:00:00,23.7,41,95,446.0,9.4,0.0
2017-07-17 19:00:00,23.0,47,97,273.0,10.0,0.0
2017-07-17 20:00:00,21.4,61,97,128.0,8.7,0.0
2017-07-17 21:00:00,19.3,70,88,32.0,10.5,0.0
2017-07-17 22:00:00,17.8,72,84,0.0,9.4,0.0
2017-07-17 23:00:00,16.7,76,90,0.0,9.0,0.0
2017-07-18 00:00:00,16.0,80,87,0.0,9.0,0.0
2017-07-18 01:00:00,16.0,85,73,0.0,10.6,0.0
2017-07-18 02:00:00,15.8,89,92,0.0,11.4,0.0
2017-07-18 03:00:00,15.4,92,99,0.0,10.7,0.0
2017-07-18 04:00:00,15.2,93,100,0.0,10.5,0.0
2017-07-18 05:00:00,15.4,93,100,0.0,11.4,0.0
2017-07-18 06:00:00,16.1,89,99,12.0,12.7,0.0
2017-07-18 07:00:00,17.2,83,99,78.0,14.8,0.0
2017-07-18 08:00:00,18.4,79,100,177.0,15.5,0.0
2017-07-18 09:00:00,20.2,72,88,369.0,17.7,0.0
2017-07-18 10:00:00,21.8,63,47,560.0,20.4,0.0
2017-07-18 11:00:00,23.0,56,40,683.0,21.7,0.0
2017-07-18 12:00:00,23.8,53,25,780.0,23.1,0.0
2017-07-18 13:00:00,24.2,50,93,834.0,25.3,0.0
2017-07-18 14:00:00,24.6,49,70,844.0,25.3,0.0
2017-07-18 15:00:00,24.6,48,98,792.0,26.8,0.0
2017-07-18 16:00:00,24.1,50,100,705.0,27.5,0.0
2017-07-18 17:00:00,23.4,56,100,521.0,25.9,0.0
2017-07-18 18:00:00,22.7,61,100,372.0,24.2,0.0
2017-07-18 19:00:00,21.7,65,100,201.0,22.7,0.0
2017-07-18 20:00:00,20.8,69,100,94.0,21.4,0.0
2017-07-18 21:00:00,20.2,71,97,20.0,20.8,0.0
2017-07-18 22:00:00,19.9,73,94,0.0,18.4,0.1
2017-07-18 23:00:00,19.4,77,94,0.0,15.9,0.4
2017-07-19 00:00:00,19.0,82,96,0.0,15.3,2.2
2017-07-19 01:00:00,18.7,84,98,0.0,20.5,0.1
2017-07-19 02:00:00,18.7,85,100,0.0,21.7,0.6
2017-07-19 03:00:00,18.6,85,100,0.0,20.2,0.5
2017-07-19 04:00:00,18.4,88,100,0.0,21.8,0.1
2017-07-19 05:00:00,18.2,89,99,0.0,22.6,0.0
2017-07-19 06:00:00,18.1,89,89,13.0,16.9,0.0
2017-07-19 07:00:00,19.2,85,32,93.0,14.3,0.0
2017-07-19 08:00:00,21.1,78,60,238.0,6.3,0.0
2017-07-19 09:00:00,22.7,72,81,402.0,9.6,0.0
2017-07-19 10:00:00,24.2,70,71,551.0,20.3,0.0
2017-07-19 11:00:00,24.2,70,38,668.0,24.0,0.0
2017-07-19 12:00:00,23.2,76,100,652.0,22.2,0.0
2017-07-19 13:00:00,22.0,77,100,598.0,24.8,0.0
2017-07-19 14:00:00,21.5,77,98,293.0,25.5,0.0
2017-07-19 15:00:00,21.5,76,99,279.0,28.3,0.0
2017-07-19 16:00:00,20.7,80,100,228.0,25.4,0.0
2017-07-19 17:00:00,20.1,82,100,148.0,25.1,0.0
2017-07-19 18:00:00,19.9,82,47,131.0,23.1,0.0
2017-07-19 19:00:00,20.2,78,91,230.0,22.0,0.0
2017-07-19 20:00:00,19.6,78,94,104.0,17.1,0.0
2017-07-19 21:00:00,18.6,80,97,24.0,16.8,0.0
2017-07-19 22:00:00,18.0,80,94,0.0,16.6,0.0
2017-07-19 23:00:00,17.4,83,96,0.0,14.3,0.0
2017-07-20 00:00:00,16.9,84,77,0.0,12.1,0.0
